datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2018-12-15 00:00:00,1176.9041,25.708612060546898,0.018405654,0.001098156,10.543291383366965,24.435174560546898,0.018474318,0.05354309,4.193625626517672,22.919549560546898,0.017238356,0.100616455,3.0276719359661737,0,0,0
2018-12-15 01:00:00,1129.1660000000002,25.592889404296898,0.018344194,0.0018401146,10.335049587180627,24.139764404296898,0.018245012,0.05000305,4.048832343578211,22.686639404296898,0.017047197,0.10092163,3.147882580946034,0,0,0
2018-12-15 02:00:00,1096.1893,25.512048339843773,0.01832851,0.004261017,10.177582880187272,23.863610839843773,0.018023334,0.04296875,3.909134518478896,22.519860839843773,0.016871296,0.103393555,3.2093774099071632,0,0,0
2018-12-15 03:00:00,1054.4874,25.454309082031276,0.01834351,0.0059280396,10.201807669733077,23.626184082031276,0.017817082,0.038864136,3.7894601263255465,22.383996582031276,0.01669556,0.10412598,3.107249337518774,0,0,0
2018-12-15 04:00:00,1044.308,25.376184082031276,0.018427253,0.006752014,10.235997418813616,23.438684082031276,0.017618537,0.032562256,3.617316109202073,22.258996582031276,0.016497016,0.09881592,2.8544213532655176,0,0,0
2018-12-15 05:00:00,1030.4806,25.271936035156276,0.018541574,0.008319855,10.305144260512828,23.271936035156276,0.017427683,0.025733948,3.558556387712497,22.170373535156276,0.016313791,0.091552734,2.5875556773954096,0,0,0
2018-12-15 06:00:00,1013.7091,25.255090332031276,0.018610248,0.012458801,10.548555920738131,23.161340332031276,0.017282734,0.019309998,3.7304900119035778,22.098840332031276,0.016168842,0.082458496,2.359558917828715,0,0,0
2018-12-15 07:00:00,1075.6807,26.287408447265648,0.01897663,0.017829895,13.674417860622231,24.763970947265648,0.017916145,0.017028809,6.3766377757498605,22.717095947265648,0.016565742,0.0763855,2.235132209144539,0,0,0
2018-12-15 08:00:00,1216.6782999999998,27.290979003906276,0.018885368,0.034118652,17.37638475786658,26.470666503906276,0.018275017,0.018188477,8.035342986329768,23.798791503906276,0.017023796,0.07070923,2.6558086288862386,0,0,0
2018-12-15 09:00:00,1332.2808,27.981225585937523,0.018900849,0.05532837,18.687014913227515,27.996850585937523,0.018465973,0.016914368,9.424216928507969,25.160913085937523,0.016894318,0.052581787,2.8765979903485634,0,0,0
2018-12-15 10:00:00,1391.2754,28.575524902343773,0.018992545,0.069000244,18.884434202897747,29.184899902343773,0.018572928,0.018692017,9.470744660534825,26.638024902343773,0.016482474,0.050201416,2.8757275266222715,0,0,0
2018-12-15 11:00:00,1402.4215,29.160119628906276,0.019007854,0.077178955,18.302946785229672,30.128869628906276,0.018695049,0.025154114,9.237365399568564,27.589807128906276,0.016429119,0.06854248,2.565096285167275,0,0,0
2018-12-15 12:00:00,1375.9738,29.647241210937523,0.018885706,0.08862305,17.487383129719152,30.772241210937523,0.018878076,0.049346924,8.93596774111315,28.069116210937523,0.016985986,0.09234619,1.937356103045023,0,0,0
