datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2020-01-01 00:00:00,1032.263,25.809259033203148,0.01804159,0.032806396,14.849624629044843,23.301446533203148,0.01703451,0.021865845,4.55908335432099,22.598321533203148,0.016195277,0.0680542,3.737707735750537,1,1,0
2020-01-01 01:00:00,1017.5806,25.650842285156276,0.018064952,0.05317688,15.933757315598315,23.041467285156276,0.016935801,0.023796082,4.84641243297132,22.471154785156276,0.016104197,0.08010864,3.591758975253757,1,1,0
2020-01-01 02:00:00,1000.2797,25.501489257812523,0.01811875,0.069000244,16.80681806904439,22.806176757812523,0.016821753,0.024909973,5.20460764612685,22.368676757812523,0.016013037,0.09475708,3.704176849477108,1,1,0
2020-01-01 03:00:00,987.2383,25.430993652343773,0.018142119,0.08001709,17.460632495238798,22.657556152343773,0.01674594,0.02520752,5.6280761547182445,22.282556152343773,0.015937224,0.10708618,3.936591561290346,1,1,0
2020-01-01 04:00:00,970.3667,25.360131835937523,0.018203776,0.08413696,16.632111626188543,22.539819335937523,0.01664738,0.022789001,5.72982058738518,22.203881835937523,0.015861552,0.11380005,4.088642779547702,1,1,0
2020-01-01 05:00:00,957.6767,25.316430664062523,0.018272119,0.08306885,15.16613976426174,22.417993164062523,0.016547875,0.01625824,5.705475415974557,22.144555664062523,0.015800195,0.11462402,4.131024119886406,1,1,0
2020-01-01 06:00:00,922.3729,25.353662109375023,0.018287243,0.08010864,14.490964444684463,22.447412109375023,0.016486706,0.013000488,5.860416118442345,22.127099609375023,0.015784802,0.10736084,4.0907422217234695,1,1,0
2020-01-01 07:00:00,924.4692,26.073602294921898,0.018569738,0.079956055,16.127367848268946,23.831414794921898,0.016921788,0.015655518,8.454857756028934,22.417352294921898,0.015922338,0.09579468,4.056486466719863,1,1,0
2020-01-01 08:00:00,954.3947,26.938073730468773,0.01849305,0.1027832,20.17907623747558,25.461511230468773,0.017341012,0.01687622,9.81647616742908,23.172448730468773,0.015937204,0.07879639,4.277816667724024,1,1,0
2020-01-01 09:00:00,986.0648,27.672021484375023,0.01840099,0.10592651,22.823426669359723,26.953271484375023,0.017470203,0.014186859,11.69646905290926,24.250146484375023,0.015829884,0.050323486,4.394932716036869,1,1,0
2020-01-01 10:00:00,989.1948,28.3290954589844,0.018401042,0.113586426,24.01665761798774,28.0634704589844,0.017561808,0.012226105,12.49029476749473,25.4384704589844,0.01565446,0.030548096,4.558983893872876,1,1,0
2020-01-01 11:00:00,1005.6986,28.846826171875023,0.018484617,0.12756348,24.472999698308307,28.706201171875023,0.017584348,0.013698578,12.599917602269644,26.393701171875023,0.015375638,0.019577026,4.569095052690948,1,1,0
2020-01-01 12:00:00,1006.6785,29.236260986328148,0.018522074,0.1338501,24.39700891891162,29.064385986328148,0.017728617,0.019599915,12.385637684168945,27.080010986328148,0.015237621,0.013484955,4.104061180863357,1,1,0
2020-01-01 13:00:00,999.7711,29.409112548828148,0.018483391,0.13665771,23.905088781540226,29.205987548828148,0.017850151,0.029510498,11.502516840968232,27.424737548828148,0.015431633,0.011390686,2.9209365937123515,1,1,0
2020-01-01 14:00:00,1000.8847,29.3684020996094,0.01836084,0.12976074,23.34670420877665,29.1340270996094,0.017910706,0.044647217,9.79044313575405,27.4309020996094,0.015812622,0.01134491,1.519032769900068,1,1,0
2020-01-01 15:00:00,1002.8859,29.124627685546898,0.01816197,0.11172485,22.518586683356048,28.796502685546898,0.018062787,0.080078125,8.085378037710749,27.155877685546898,0.015995221,0.025924683,0.4994622321799974,1,1,0
2020-01-01 16:00:00,993.8271,28.711785888671898,0.017955508,0.07833862,21.36330156334745,28.180535888671898,0.018352237,0.10501099,6.923084222643012,26.493035888671898,0.016025271,0.038513184,0.4155213753868935,1,1,0
2020-01-01 17:00:00,988.1441,27.937951660156276,0.017970355,0.043563843,19.142194921267745,26.984826660156276,0.018748553,0.12161255,5.404969598929901,25.531701660156276,0.01639107,0.048858643,0.911572924722062,1,1,0
2020-01-01 18:00:00,1086.8084,26.919213867187523,0.018229205,0.018157959,15.599730973491578,25.762963867187523,0.01855727,0.13305664,4.387417073566531,24.450463867187523,0.01677962,0.06512451,1.0512200998324654,1,1,0
