datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2016-12-15 00:00:00,1069.8981,25.962518310546898,0.019261058,0.016212463,12.708559867132246,23.954705810546898,0.017887767,0.06472778,3.4612785498535814,22.400018310546898,0.017178234,0.11590576,3.16350947315431,0,0,1
2016-12-15 01:00:00,1030.0313,25.888970947265648,0.019131847,0.011890411,14.056024925292338,23.693658447265648,0.01771278,0.0640564,3.4178373495947567,22.217095947265648,0.016980357,0.123046875,3.0675651360570386,0,0,1
2016-12-15 02:00:00,990.2387,25.802117919921898,0.018881235,0.007062912,15.33615400382072,23.497430419921898,0.01755372,0.05757141,3.4521396801957525,22.098992919921898,0.016851816,0.14038086,2.947759582503956,0,0,1
2016-12-15 03:00:00,968.0724,25.703637695312523,0.01860794,0.004995346,16.305615802215296,23.359887695312523,0.017433014,0.04600525,3.574588868035768,22.055200195312523,0.016792145,0.16711426,2.85123513712473,0,0,1
2016-12-15 04:00:00,964.5803,25.609490966796898,0.018395755,0.0044555664,16.171739724298348,23.281365966796898,0.017350528,0.044403076,3.634309970474012,22.062615966796898,0.016763065,0.18060303,2.6428943304442822,0,0,1
2016-12-15 05:00:00,983.8652,25.527917480468773,0.018267263,0.005531311,15.41883388043408,23.348229980468773,0.017344106,0.055923462,3.628942069378859,22.129479980468773,0.016771901,0.1852417,2.366276229858111,0,0,1
2016-12-15 06:00:00,1003.3744,25.530084228515648,0.018245975,0.006345749,14.48025208691093,23.381646728515648,0.017345706,0.06478882,3.663391533361249,22.217584228515648,0.01678876,0.19226074,2.1047202670598844,0,0,1
2016-12-15 07:00:00,1126.1418,26.309899902343773,0.018666422,0.0072689056,15.228474187732196,24.434899902343773,0.017880594,0.07019043,5.478536461775215,22.567712402343773,0.017003214,0.2010498,1.799140683334438,0,0,1
2016-12-15 08:00:00,1270.8711,27.350244140625023,0.018559122,0.010559082,18.573621490791805,25.443994140625023,0.01820817,0.06326294,6.941811882536462,23.225244140625023,0.017254496,0.19848633,1.4837121997572082,0,0,1
2016-12-15 09:00:00,1360.7993,28.158532714843773,0.0184594,0.018318176,20.269768792872405,26.705407714843773,0.018405994,0.046875,8.867558302062553,24.056970214843773,0.017261585,0.16552734,1.527138811884402,0,0,1
2016-12-15 10:00:00,1431.2761,28.8041931152344,0.018673036,0.026779175,20.511702488210087,27.9291931152344,0.018421266,0.031311035,10.553397982847752,24.9760681152344,0.017025087,0.12890625,1.7375870977842145,0,0,1
2016-12-15 11:00:00,1475.4048,29.327294921875023,0.018902678,0.039276123,20.54665878866756,28.827294921875023,0.01836862,0.021026611,11.110295032116996,25.671044921875023,0.016827483,0.09118652,1.6741454029615874,0,0,1
2016-12-15 12:00:00,1472.533,29.610253906250023,0.018979559,0.054855347,20.3827436277104,29.289941406250023,0.018239507,0.015953064,10.892382705683826,26.055566406250023,0.016767034,0.062805176,1.5594011323684744,0,0,1
2016-12-15 13:00:00,1484.2027,29.730249023437523,0.01898754,0.064208984,19.83052470518639,29.339624023437523,0.018209342,0.019424438,9.98040489675024,26.183374023437523,0.016782645,0.057998657,1.5309240064242395,0,0,1
2016-12-15 14:00:00,1483.9745,29.6491638183594,0.018857928,0.060806274,18.856217161964903,29.1726013183594,0.018293353,0.024963379,8.963255718723172,26.0632263183594,0.016721698,0.049606323,1.3790565611959726,0,0,1
2016-12-15 15:00:00,1456.6037,29.488946533203148,0.018773664,0.05192566,18.163122631934076,28.809259033203148,0.018476117,0.022087097,7.86668641632101,25.731134033203148,0.016728986,0.043945312,1.2791584472309336,0,0,1
2016-12-15 16:00:00,1380.4653,29.120233154296898,0.018779997,0.038742065,17.49990691241983,28.151483154296898,0.018657926,0.022666931,7.007472956670211,25.174920654296898,0.016926054,0.06506348,1.093508528075695,0,0,1
2016-12-15 17:00:00,1285.7424,28.329858398437523,0.019160759,0.0263443,16.29254723291954,27.032983398437523,0.018992912,0.038619995,5.289782092504534,24.415795898437523,0.017070305,0.06729126,1.0612016846135497,0,0,1
2016-12-15 18:00:00,1356.4381,27.3574157714844,0.019465052,0.015239716,14.761610782467692,25.7011657714844,0.018656336,0.05128479,3.986414143869203,23.5996032714844,0.016733728,0.06265259,1.2810422663806935,0,0,1
2016-12-15 19:00:00,1349.6154,26.969171142578148,0.019464277,0.016357422,15.235521411192282,25.242608642578148,0.018228315,0.05633545,4.078359305129284,23.101983642578148,0.01639726,0.055770874,2.043953694683153,0,0,1
2016-12-15 20:00:00,1326.7922,26.7517028808594,0.019395811,0.017906189,15.495314902755185,24.8845153808594,0.018098814,0.06138611,3.4750321530837414,22.7360778808594,0.016344054,0.066223145,2.3991110943683576,0,0,1
2016-12-15 21:00:00,1284.6129,26.578637695312523,0.019351149,0.018737793,15.113832567402891,24.625512695312523,0.018008376,0.064971924,2.814801380813713,22.508325195312523,0.016329909,0.09347534,2.3709561102194434,0,0,1
2016-12-15 22:00:00,1209.8398,26.405725097656276,0.019314585,0.019256592,14.645160383425306,24.429162597656276,0.017918406,0.06854248,2.6041685176588474,22.382287597656276,0.016415415,0.13018799,2.199029497097092,0,0,1
2016-12-15 23:00:00,1125.1587,26.232324218750023,0.019346092,0.026679993,13.31092463238718,24.287011718750023,0.017827842,0.07421875,2.372086882645269,22.341699218750023,0.016568992,0.16577148,1.9766349495738844,0,0,1
