datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2017-04-16 00:00:00,1095.7442999999998,26.841638183593773,0.01870904,0.073394775,23.99065385036366,26.966638183593773,0.017412042,0.0630188,12.75591616532489,24.201013183593773,0.016923761,0.13861084,5.228979294701453,11,1,1
2017-04-16 01:00:00,1064.7137,26.697686767578148,0.018731961,0.07321167,23.97012216472409,26.822686767578148,0.01747311,0.07330322,12.786164280552528,24.057061767578148,0.016939053,0.13873291,5.174020093940023,11,1,1
2017-04-16 02:00:00,1035.9615,26.5986267089844,0.018732002,0.06958008,23.54140833710126,26.6923767089844,0.01749604,0.06793213,12.856662255160227,23.9267517089844,0.016931465,0.14801025,5.1086322769553405,11,1,1
2017-04-16 03:00:00,1020.8012,26.477624511718773,0.018838843,0.06036377,22.36715224412171,26.555749511718773,0.017473182,0.07980347,12.74348645950372,23.836999511718773,0.016931495,0.14849854,5.018933480259164,11,1,1
2017-04-16 04:00:00,1003.5975,26.416711425781276,0.018907541,0.05882263,21.16418513772608,26.416711425781276,0.017457956,0.07559204,12.193987249572004,23.807336425781276,0.016954416,0.15545654,4.865699458792859,11,1,1
2017-04-16 05:00:00,987.8224,26.430139160156276,0.018899966,0.046279907,20.628795993006808,26.320764160156276,0.01745801,0.07446289,11.68416157252338,23.805139160156276,0.016992617,0.15228271,4.704133196774472,11,1,1
2017-04-16 06:00:00,924.4236,26.570001220703148,0.01893054,0.03742981,20.50612921663225,26.429376220703148,0.017465696,0.07537842,11.711066660916323,23.866876220703148,0.01702319,0.14685059,4.62380340768083,11,1,1
2017-04-16 07:00:00,964.7244,27.333215332031276,0.018701717,0.03955078,23.216061024686187,27.926965332031276,0.017381832,0.07266235,14.43270041213783,24.520715332031276,0.017046139,0.14074707,4.859915745322725,11,1,1
2017-04-16 08:00:00,1016.9654,28.365899658203148,0.018221082,0.03440857,25.370441497100764,30.225274658203148,0.017000379,0.0687561,16.73600939038161,25.975274658203148,0.016771497,0.11618042,5.0901040332257725,11,1,1
2017-04-16 09:00:00,1055.8209,29.311364746093773,0.017931141,0.026069641,25.11821335871611,32.46761474609377,0.01656548,0.062683105,16.397888801340045,27.826989746093773,0.01630608,0.107055664,4.969750501560417,11,1,1
2017-04-16 10:00:00,1135.8347,30.371545410156276,0.017694607,0.022148132,23.77128469035862,34.41842041015627,0.016191617,0.05857849,15.157445849246882,29.496545410156276,0.016092435,0.09390259,3.9637416831572594,11,1,1
2017-04-16 11:00:00,1167.5628000000002,31.316552734375023,0.017503846,0.01991272,21.94476442222324,36.01967773437502,0.015932191,0.0592041,13.819552510327291,30.722802734375023,0.01606189,0.09100342,2.7625965464019786,11,1,1
2017-04-16 12:00:00,1164.5422,32.00093994140627,0.017412268,0.022315979,20.187295495287685,36.51656494140627,0.015703283,0.06796265,12.443503907250005,31.454064941406276,0.015855871,0.09777832,2.043244287060688,11,1,1
2017-04-16 13:00:00,1189.0372,32.32784423828127,0.017282529,0.03668213,18.371797841599967,36.54659423828127,0.015459104,0.10064697,11.563954135493738,31.609094238281276,0.015855832,0.10510254,1.5230024567569846,11,1,1
