datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2019-12-15 00:00:00,1210.4136,25.732080078125023,0.017972836,0.003665924,11.784508198643111,24.255517578125023,0.017721066,0.098236084,2.8204705478839367,22.310205078125023,0.016584286,0.13848877,1.8726981300378485,0,0,1
2019-12-15 01:00:00,1168.1889,25.590661621093773,0.017873455,0.0034923553,12.046387943856718,23.934411621093773,0.017514873,0.082092285,3.018802443339045,22.168786621093773,0.016378094,0.120666504,1.9697075395322736,0,0,1
2019-12-15 02:00:00,1143.235,25.462518310546898,0.017766433,0.0039577484,12.114577983790513,23.642205810546898,0.01730104,0.07147217,3.1471184493357045,22.001580810546898,0.01616426,0.10598755,2.004883891094678,0,0,1
2019-12-15 03:00:00,1110.8151,25.3559509277344,0.017622475,0.0037031174,11.928570540324522,23.3950134277344,0.017134193,0.06942749,3.298720042218065,21.8637634277344,0.015982155,0.09500122,1.8539752894301056,0,0,1
2019-12-15 04:00:00,1089.3083,25.262841796875023,0.017476799,0.0029916763,11.25080362119981,23.208154296875023,0.016973259,0.061950684,3.35904791796599,21.762841796875023,0.015783073,0.087127686,1.5474366364887455,0,0,1
2019-12-15 05:00:00,1082.231,25.184472656250023,0.017346514,0.002653122,10.34027133312641,23.043847656250023,0.016820086,0.04949951,3.310596834869153,21.801660156250023,0.015633715,0.08010864,1.3053702654578736,0,0,1
2019-12-15 06:00:00,1046.2576,25.170922851562523,0.01729278,0.0027990341,9.609619625792533,22.952172851562523,0.016735835,0.03778076,3.30591026248055,21.866235351562523,0.0155456485,0.07537842,1.2343765418127548,0,0,1
2019-12-15 07:00:00,1064.0896,26.151879882812523,0.017781314,0.0031232834,10.449942060246077,24.245629882812523,0.01745325,0.030204773,5.326153890749341,22.355004882812523,0.015851077,0.07086182,1.2281450663084788,0,0,1
2019-12-15 08:00:00,1109.5228000000002,27.2636657714844,0.017446412,0.0046977997,12.96829719065485,25.6933532714844,0.017873658,0.026153564,6.300681213606443,23.4042907714844,0.016111268,0.058288574,1.5624314453344614,0,0,1
2019-12-15 09:00:00,1143.1215,28.011132812500023,0.017508268,0.009418488,13.477227191488469,27.261132812500023,0.017920256,0.02243042,6.856839256036989,24.878320312500023,0.015814543,0.036209106,1.66709368083361,0,0,1
2019-12-15 10:00:00,1208.6914,28.716699218750023,0.01764639,0.015151978,13.947383413721568,28.537011718750023,0.01789053,0.018814087,6.922292853631695,26.287011718750023,0.015517788,0.026802063,1.6191655012366395,0,0,1
2019-12-15 11:00:00,1232.9243,29.380395507812523,0.017723678,0.020851135,14.636678029867296,29.552270507812523,0.017922042,0.015830994,7.05782164243081,27.286645507812523,0.0154463025,0.024620056,1.7300656719366796,0,0,1
2019-12-15 12:00:00,1228.5794,29.888635253906276,0.017853476,0.025856018,15.34959961807013,30.248010253906276,0.017998435,0.014907837,7.188738790154113,27.919885253906276,0.0156066185,0.028617859,1.870239187539008,0,0,1
