datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2017-12-15 00:00:00,1030.0353,25.164483642578148,0.016788922,0.007736206,15.051661402859423,22.062921142578148,0.01606413,0.02923584,5.577569254911584,21.250421142578148,0.015408002,0.07647705,2.8878310273897823,0,0,1
2017-12-15 01:00:00,999.5873,24.919458007812523,0.016674422,0.002216339,15.455472817570106,21.817895507812523,0.015995406,0.031600952,5.542074782561835,21.067895507812523,0.015274429,0.08929443,3.084191861266622,0,0,1
2017-12-15 02:00:00,959.0107,24.6855407714844,0.016590433,0.0009396076,15.579766576778807,21.6152282714844,0.015926676,0.03037262,5.456482746626566,20.9199157714844,0.015152292,0.098236084,3.139745670029189,0,0,1
2017-12-15 03:00:00,951.0664,24.502130126953148,0.016575087,0.0015797615,15.244793462758622,21.424005126953148,0.015857924,0.03074646,5.26958355266158,20.806817626953148,0.015045393,0.10580444,3.0814935692394028,0,0,1
2017-12-15 04:00:00,943.169,24.475762939453148,0.016689414,0.0066890717,14.592831301801308,21.303887939453148,0.015773887,0.03375244,5.14279763732272,20.725762939453148,0.014949912,0.11087036,2.971335194176369,0,0,1
2017-12-15 05:00:00,941.6304,24.5627380371094,0.016879937,0.0102005005,14.080226473937593,21.2346130371094,0.015674492,0.033493042,5.263824636871869,20.6955505371094,0.014884851,0.11468506,2.8606290874989573,0,0,1
2017-12-15 06:00:00,969.6389,24.692773437500023,0.01708569,0.0059318542,13.624979197634994,21.247460937500023,0.01563229,0.030509949,5.487511967187576,20.700585937500023,0.014854093,0.11694336,2.8225367787129896,0,0,1
2017-12-15 07:00:00,1105.5803,25.7070251464844,0.01776446,0.0029354095,15.091025781671252,23.0351501464844,0.016330134,0.028320312,8.226470477249737,21.2226501464844,0.015101802,0.11682129,2.7921758787044597,0,0,1
2017-12-15 08:00:00,1252.7975,27.026666259765648,0.017741319,0.003399849,18.13625787731528,24.862603759765648,0.016993638,0.02619934,9.779415079891514,22.456353759765648,0.015189286,0.09899902,2.9530376312410715,0,0,1
2017-12-15 09:00:00,1346.1718999999998,28.041955566406276,0.017710567,0.006580353,19.26181902415088,26.557580566406276,0.017207026,0.019058228,11.8129671712865,24.002893066406276,0.015246273,0.07131958,3.1691154720662857,0,0,1
2017-12-15 10:00:00,1414.3969,28.724542236328148,0.017946925,0.010242462,19.24702105571257,27.708917236328148,0.017168727,0.011226654,12.104665484149251,25.380792236328148,0.0151812695,0.0544281,3.3301960779146924,0,0,1
2017-12-15 11:00:00,1454.4374,29.2385192871094,0.018282603,0.01763916,19.027595332970307,28.5197692871094,0.017016124,0.0066013336,11.687535498254078,26.3478942871094,0.015204142,0.04446411,3.247024308003521,0,0,1
2017-12-15 12:00:00,1458.0657,29.533990478515648,0.018557342,0.03187561,18.9728024623767,28.971490478515648,0.016924651,0.0040245056,11.096838506038626,26.908990478515648,0.015787872,0.03816223,2.562699223659227,0,0,1
2017-12-15 13:00:00,1471.2273,29.678796386718773,0.018618478,0.043136597,19.11548411872589,29.256921386718773,0.017001046,0.0029649734,10.705846454878277,27.178796386718773,0.015971078,0.032577515,2.099279951219228,0,0,1
2017-12-15 14:00:00,1469.1231,29.585168457031276,0.018580275,0.052627563,19.42577673342246,29.335168457031276,0.017184095,0.0037145615,10.52805430115955,27.132043457031276,0.016070204,0.026397705,1.704591712393347,0,0,1
2017-12-15 15:00:00,1431.3972,29.389031982421898,0.018603275,0.045776367,19.815432273891275,28.998406982421898,0.017336795,0.00459671,10.306013163106051,26.771844482421898,0.016222904,0.01725769,1.2570191576597156,0,0,1
2017-12-15 16:00:00,1368.3515,28.969567871093773,0.018611116,0.041503906,20.054498166957845,28.266442871093773,0.01756589,0.005821228,9.527097912534003,26.078942871093773,0.016276522,0.016319275,0.7920830200638839,0,0,1
2017-12-15 17:00:00,1300.5288,28.060205078125023,0.01890131,0.022697449,18.916352745285813,26.888330078125023,0.017863713,0.008880615,7.714611111998777,25.044580078125023,0.016482793,0.014045715,0.9051113479832198,0,0,1
2017-12-15 18:00:00,1332.6464,27.0209899902344,0.01922956,0.013175964,16.59344089026183,25.0366149902344,0.017520575,0.013805389,5.928977529368972,23.7397399902344,0.01668897,0.021156311,1.639119686005513,0,0,1
2017-12-15 19:00:00,1348.6901,26.534051513671898,0.019329011,0.011993408,15.82830579317403,24.323114013671898,0.017169893,0.019363403,5.838815737668456,22.862176513671898,0.016284883,0.012645721,2.3550687809029727,0,0,1
2017-12-15 20:00:00,1329.5274000000002,26.236291503906276,0.01931406,0.012588501,15.465715877861784,23.853479003906276,0.016964206,0.02796936,5.631012076412171,22.361291503906276,0.016010532,0.013317108,2.861284392663879,0,0,1
2017-12-15 21:00:00,1290.9209999999998,26.062554931640648,0.019222643,0.013381958,15.713127527929773,23.523492431640648,0.016765978,0.039505005,5.942481642691921,22.054742431640648,0.015766528,0.015731812,3.272393530387904,0,0,1
2017-12-15 22:00:00,1219.1884,25.918389892578148,0.01909256,0.00951767,15.84668036995631,23.324639892578148,0.01670456,0.052978516,6.064883136928494,21.723077392578148,0.015544892,0.038635254,3.495672138727694,0,0,1
2017-12-15 23:00:00,1163.8168999999998,25.763452148437523,0.0189244,0.0062999725,15.56059708692633,23.185327148437523,0.016734764,0.05947876,5.940600617994333,21.427514648437523,0.015376732,0.062454224,3.4688752888915166,0,0,1
2017-12-16 00:00:00,1097.5789,25.650415039062523,0.01872591,0.0039539337,15.77686534075983,23.048852539062523,0.016795672,0.057800293,5.690639087339055,21.244165039062523,0.015365162,0.08633423,3.298087124848313,0,0,0
2017-12-16 01:00:00,1056.041,25.567315673828148,0.01852006,0.0032100677,17.210476386100513,22.903253173828148,0.016841594,0.05479431,5.23872923708319,21.231378173828148,0.015479747,0.09976196,3.087235364499448,0,0,0
2017-12-16 02:00:00,1018.3247,25.461297607421898,0.018421086,0.003750801,17.773161433295552,22.758172607421898,0.01685706,0.053207397,4.713406972853931,21.265985107421898,0.015643986,0.10803223,2.933996801409704,0,0,0
2017-12-16 03:00:00,997.2811,25.3708435058594,0.018383026,0.0031223297,17.499644178860287,22.6052185058594,0.016834259,0.05126953,4.3928780679503445,21.2849060058594,0.015766144,0.11425781,2.863065675371929,0,0,0
2017-12-16 04:00:00,983.18,25.292810058593773,0.01835263,0.0023422241,16.847941685502295,22.488122558593773,0.016796233,0.04777527,4.340131081478167,21.300622558593773,0.015865447,0.120025635,2.7907453316677944,0,0,0
2017-12-16 05:00:00,980.2223,25.226373291015648,0.01829175,0.0021858215,15.753384210216767,22.390435791015648,0.016758243,0.03492737,4.455141710281661,21.327935791015648,0.015941897,0.12460327,2.6659099931855086,0,0,0
2017-12-16 06:00:00,960.1471,25.239404296875023,0.018238524,0.0030918121,14.844992053298649,22.340966796875023,0.016727904,0.019828796,4.5977888577248205,21.356591796875023,0.015987853,0.12271118,2.499761880978592,0,0,0
2017-12-16 07:00:00,1026.4108,26.140283203125023,0.018635409,0.0031909943,16.956888227195737,24.077783203125023,0.01748337,0.010528564,7.145185431496083,21.874658203125023,0.016277926,0.12207031,2.438507532084262,0,0,0
2017-12-16 08:00:00,1198.0671,27.226098632812523,0.018399114,0.0034675598,21.888573746238727,25.913598632812523,0.018177861,0.010887146,9.49155173652156,23.007348632812523,0.016613835,0.10940552,2.4981710037756075,0,0,0
2017-12-16 09:00:00,1284.8765,28.022668457031276,0.018193455,0.005525589,24.403241376859462,27.507043457031276,0.01850626,0.009803772,12.225069703447518,24.632043457031276,0.016698094,0.0904541,2.8197368594422407,0,0,0
2017-12-16 10:00:00,1350.7118,28.646844482421898,0.018239582,0.011054993,24.549339270003784,28.639031982421898,0.018598164,0.008415222,13.401479497054082,26.107781982421898,0.016721332,0.08337402,2.7445420705580355,0,0,0
2017-12-16 11:00:00,1368.0789,29.127984619140648,0.018392555,0.01662445,24.019089621793864,29.463922119140648,0.018751137,0.009227753,13.625304853196104,26.987359619140648,0.01694297,0.08963013,2.23883301010741,0,0,0
2017-12-16 12:00:00,1349.0942,29.4072204589844,0.01855332,0.025436401,23.47181328054477,29.9931579589844,0.018896643,0.013446808,13.364176203452416,27.4931579589844,0.016867224,0.1015625,2.0134957640011044,0,0,0
