datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2020-03-16 00:00:00,1152.4913,25.608605957031276,0.015674897,0.06086731,24.909022597008523,24.499230957031276,0.015068359,0.007291794,12.328431220947332,22.428918457031276,0.014953918,0.0320282,6.154681447615194,0,0,1
2020-03-16 01:00:00,1088.7654,25.468530273437523,0.015621708,0.06390381,24.84468681901154,24.171655273437523,0.015110538,0.00825119,11.989843075499264,22.046655273437523,0.0147939185,0.033294678,6.164725125164581,0,0,1
2020-03-16 02:00:00,1054.0727,25.330468750000023,0.015557058,0.06124878,24.870786585683717,23.924218750000023,0.015103109,0.009326935,11.749438080033157,21.721093750000023,0.014672048,0.027328491,6.270233733278712,0,0,1
2020-03-16 03:00:00,1030.9285,25.229943847656276,0.015465621,0.051742554,25.06842679005836,23.714318847656276,0.015198592,0.02204895,11.846327123146388,21.472131347656276,0.014584426,0.029403687,6.405517953124692,0,0,1
2020-03-16 04:00:00,1019.2993,25.149072265625023,0.015354797,0.03540039,24.85255762213073,23.586572265625023,0.015293762,0.028259277,12.015460964318372,21.313134765625023,0.014549896,0.0362854,6.37816979085548,0,0,1
2020-03-16 05:00:00,1047.5207999999998,25.141687011718773,0.0151711665,0.024803162,25.244035338876184,23.485437011718773,0.015316125,0.040359497,11.88114714199214,21.258874511718773,0.014549371,0.039916992,6.257849532457138,0,0,1
2020-03-16 06:00:00,1059.8625,25.252282714843773,0.014987446,0.016044617,25.86103117336216,23.564782714843773,0.0152506605,0.04257202,12.145236289441518,21.267907714843773,0.014602162,0.04484558,6.112826014524714,0,0,1
2020-03-16 07:00:00,1161.7313,26.035913085937523,0.014678003,0.010414124,28.661777013085764,25.301538085937523,0.015120508,0.042892456,15.44982915987539,22.145288085937523,0.014582636,0.04118347,6.611193104118858,0,0,1
2020-03-16 08:00:00,1324.1151,27.164910888671898,0.014376323,0.002064705,29.832621820869704,27.774285888671898,0.014448802,0.039016724,18.15472698606279,24.102410888671898,0.014128367,0.02104187,6.905232991038207,0,0,1
2020-03-16 09:00:00,1360.2972,28.311181640625023,0.014246391,0.0009276867,28.882658214863824,30.061181640625023,0.013620781,0.03475952,18.30290829421289,26.373681640625023,0.013147758,0.012077332,6.520213982984848,0,0,1
2020-03-16 10:00:00,1447.3975,29.368005371093773,0.013914363,0.0007007122,28.328982164362174,31.930505371093773,0.01288821,0.026908875,17.700683451243158,28.352380371093773,0.012270229,0.008781433,5.677678864860224,0,0,1
2020-03-16 11:00:00,1477.3916,30.2018981933594,0.013540468,0.00042760372,28.01668772820523,33.4362731933594,0.012338839,0.01676178,16.794317619632007,29.6862731933594,0.012296877,0.0073013306,4.400338214099914,0,0,1
2020-03-16 12:00:00,1499.7503,30.735314941406276,0.013300112,0.00028026104,27.28056770651316,34.50093994140627,0.011968783,0.009098053,16.01415309547259,30.579064941406276,0.012262515,0.007820129,3.5615882951726627,0,0,1
2020-03-16 13:00:00,1513.4435,30.963647460937523,0.013155111,0.00055360794,26.439299826534416,35.01052246093752,0.011697897,0.00504303,15.622727871907262,31.057397460937523,0.012151846,0.013298035,3.1421179932086973,0,0,1
2020-03-16 14:00:00,1530.2833,30.8715759277344,0.013147432,0.0015158653,26.08369157279033,34.9809509277344,0.011400301,0.0028848648,15.673866720162762,30.9653259277344,0.012399752,0.022857666,3.0731340049998077,0,0,1
2020-03-16 15:00:00,1480.3162000000002,30.4191833496094,0.013254206,0.0024929047,26.142351082899975,34.2004333496094,0.011335413,0.0017385483,15.991918496989518,30.4191833496094,0.01256756,0.024978638,3.4276363417471623,0,0,1
2020-03-16 16:00:00,1413.1413,29.622186279296898,0.013483047,0.0027122498,26.26809975188908,32.5596862792969,0.011564254,0.0024175644,16.258143795804568,29.497186279296898,0.012605666,0.022094727,4.044039345343288,0,0,1
2020-03-16 17:00:00,1308.9571,28.397424316406276,0.013921711,0.0020999908,26.00631452908586,30.319299316406276,0.012041065,0.0026817322,16.137591122252537,28.116174316406276,0.01273534,0.021446228,4.898023804347807,0,0,1
2020-03-16 18:00:00,1280.7756,27.044641113281276,0.014528297,0.0012388229,24.570194815397816,27.872766113281276,0.012704872,0.0029354095,14.188491068770976,26.232141113281276,0.013315223,0.012630463,5.624454777042968,0,0,1
2020-03-16 19:00:00,1338.1402,26.262109375000023,0.015054879,0.0004657507,23.110153939078177,26.418359375000023,0.013452706,0.0051403046,12.393494148325962,24.777734375000023,0.013597664,0.0130729675,5.971068102881226,0,0,1
2020-03-16 20:00:00,1301.8467,25.876489257812523,0.015303035,0.00016343594,21.8248595557659,25.579614257812523,0.014032741,0.005493164,11.301198986888949,24.001489257812523,0.013967891,0.014015198,5.695641537804205,0,0,1
2020-03-16 21:00:00,1287.9947,25.663385009765648,0.015333721,0.00012648106,21.13254206446648,25.054010009765648,0.014292309,0.008377075,10.290063817129402,23.538385009765648,0.014238903,0.02456665,5.528781684096452,0,0,1
