datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2015-04-16 00:00:00,988.9182,26.180810546875023,0.019137925,0.13812256,14.09066710323051,25.837060546875023,0.019168442,0.19238281,3.070136028780196,23.555810546875023,0.017764634,0.22857666,2.2443782766217857,0,0,1
2015-04-16 01:00:00,951.2629,26.037377929687523,0.019053841,0.13977051,15.02581250727914,25.506127929687523,0.019023323,0.1706543,3.7177322969798174,23.428002929687523,0.017619515,0.20648193,2.6749205247713013,0,0,1
2015-04-16 02:00:00,921.9775,25.919946289062523,0.018923942,0.13232422,16.107448944479803,25.248071289062523,0.018893424,0.14141846,4.331070041633579,23.326196289062523,0.017459098,0.20117188,2.8493533354494343,0,0,1
2015-04-16 03:00:00,909.4199,25.834527587890648,0.018763592,0.12670898,16.96491062292542,25.068902587890648,0.01880174,0.11291504,5.072236121220027,23.287652587890648,0.017352154,0.1751709,2.7858949154152115,0,0,1
2015-04-16 04:00:00,902.9417,25.765924072265648,0.01859562,0.10656738,16.302017190069826,24.969049072265648,0.018755836,0.1027832,5.141508412617745,23.297174072265648,0.017237587,0.16503906,2.1911222712473517,0,0,1
2015-04-16 05:00:00,906.218,25.717797851562523,0.018496523,0.090423584,15.040078780596946,24.936547851562523,0.018755922,0.103637695,4.921149221041943,23.327172851562523,0.017161379,0.16052246,1.3924735035592686,0,0,1
2015-04-16 06:00:00,918.9164,25.861444091796898,0.01844286,0.07846069,14.783941764023265,25.064569091796898,0.0188167,0.1104126,5.01977654168718,23.377069091796898,0.017206898,0.15307617,0.8746920360435303,0,0,1
2015-04-16 07:00:00,1054.1853,26.537561035156276,0.01820621,0.06964111,17.239351757633973,25.740686035156276,0.018992038,0.13165283,6.224834265283617,23.756311035156276,0.017511936,0.15631104,1.266276840196634,0,0,1
2015-04-16 08:00:00,1223.2543,27.322656250000023,0.018007802,0.0692749,17.816887823052003,26.697656250000023,0.018969106,0.15423584,7.270914704342045,24.588281250000023,0.017794179,0.16949463,1.6022359691808477,0,0,1
2015-04-16 09:00:00,1343.0879,28.072778320312523,0.017923916,0.088897705,16.316137963140253,27.947778320312523,0.01837405,0.16864014,8.818669741216,26.119653320312523,0.017290676,0.19042969,2.233682351691702,0,0,1
2015-04-16 10:00:00,1428.9722,28.651147460937523,0.01790876,0.114715576,14.408885884468676,29.291772460937523,0.017573066,0.1828003,9.024004015292634,28.260522460937523,0.01639051,0.20477295,2.8718736135917364,0,0,1
